brand_id,official_domain,vertical_l1,vertical_l2,original_brand_name,cleaned_brand_name,selected_source,domain_entity_type,domain_hard_gate,entity_decision,final_score,name_score,domain_score,reasons
brand_mix-com_4398f9b0,mix.com,home_improvement,home_decor,Mix,Mix,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_ballotpedia-org_8bc2795f,ballotpedia.org,local_services,food_delivery,Ballotpedia,Ballotpedia,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_venmo-com_068b3b13,venmo.com,mobility,automotive,Venmo,Venmo,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_org-cn_b94c29da,org.cn,pet,pet_supplies,Org,Org,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_birmingham-ac-uk_0eb9bf32,birmingham.ac.uk,saas,productivity,Birmingham,Birmingham,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_mynewsdesk-com_b9fb1882,mynewsdesk.com,sports_outdoor,fitness,Mynewsdesk,Mynewsdesk,original_name,publisher,false,brand_ad_eligible,0.722,1,0.62,publisher_domain_pattern
brand_ameba-jp_e55a5ab7,ameba.jp,travel_hospitality,hotel_booking,Ameba,Ameba,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_motortrend-com_eb4aed22,motortrend.com,art_culture,craft,Motortrend,Motortrend,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_webofscience-com_16d83d9c,webofscience.com,b2b_services,business_service,Webofscience,Webofscience,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_rumble-com_b781b1a1,rumble.com,beauty_personal_care,skincare,Rumble,Rumble,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_youradchoices-com_2ea63119,youradchoices.com,consumer_electronics,smartphone,Youradchoices,Youradchoices,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_constantcontactpages-com_38942fb3,constantcontactpages.com,developer_tools,dev_platform,Constantcontactpages,Constantcontactpages,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_ssl-images-amazon-com_ec8dc8cd,ssl-images-amazon.com,education,online_learning,Ssl Images Amazon,Ssl Images Amazon,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_sciencealert-com_e43b7bc8,sciencealert.com,fashion,apparel,Sciencealert,Sciencealert,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_escholarship-org_547e2ffa,escholarship.org,finance,digital_banking,Escholarship,Escholarship,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_carnegieendowment-org_a9657388,carnegieendowment.org,food_beverage,snacks,Carnegieendowment,Carnegieendowment,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_louisvuitton-com_4a897930,louisvuitton.com,gaming_entertainment,gaming,Louisvuitton,Louisvuitton,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_dwcdn-net_9f67e6e5,dwcdn.net,health_wellness,healthcare,Dwcdn,Dwcdn,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_searchenginewatch-com_1650cf6c,searchenginewatch.com,home_appliance,kitchen_appliance,Searchenginewatch,Searchenginewatch,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_f-droid-org_ceb38354,f-droid.org,home_improvement,home_decor,F Droid,F Droid,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_proboards-com_ea9c090e,proboards.com,local_services,food_delivery,Proboards,Proboards,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_goto-com_0e4ecd01,goto.com,mobility,automotive,Goto,Goto,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_sheffield-ac-uk_1c688540,sheffield.ac.uk,pet,pet_supplies,Sheffield,Sheffield,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_tbs-co-jp_08d23a65,tbs.co.jp,saas,productivity,Tbs,Tbs,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_reverso-net_46e5bb4d,reverso.net,sports_outdoor,fitness,Reverso,Reverso,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_cochrane-org_c9775de1,cochrane.org,travel_hospitality,hotel_booking,Cochrane,Cochrane,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_opencollective-com_586bdaa3,opencollective.com,art_culture,craft,Opencollective,Opencollective,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_vkvideo-ru_2fa935b6,vkvideo.ru,b2b_services,business_service,Vkvideo,Vkvideo,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_lmu-de_988a6e10,lmu.de,baby_parenting,baby_products,Lmu,Lmu,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_libreoffice-org_49fdd7dc,libreoffice.org,beauty_personal_care,cosmetics,Libreoffice,Libreoffice,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_nfl-com_f4458013,nfl.com,consumer_electronics,laptop,Nfl,Nfl,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_dailykos-com_f88ee07e,dailykos.com,developer_tools,dev_platform,Dailykos,Dailykos,original_name,publisher,false,brand_ad_eligible,0.722,1,0.62,publisher_domain_pattern
brand_threebit-net_e5b9f163,threebit.net,fashion,footwear,Threebit,Threebit,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_surrey-ac-uk_463d16b9,surrey.ac.uk,finance,digital_banking,Surrey,Surrey,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_uqam-ca_5a16655b,uqam.ca,food_beverage,snacks,Uqam,Uqam,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_redd-it_fe04abd9,redd.it,gaming_entertainment,gaming,Redd,Redd,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_uni-ulm-de_35e7342a,uni-ulm.de,health_wellness,healthcare,Uni Ulm,Uni Ulm,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_ctan-org_f56c1d27,ctan.org,home_appliance,kitchen_appliance,Ctan,Ctan,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_indystar-com_f935f9d4,indystar.com,home_improvement,home_decor,Indystar,Indystar,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_dawn-com_b64b80e8,dawn.com,local_services,food_delivery,Dawn,Dawn,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_coolors-co_3c10ede1,coolors.co,mobility,automotive,Coolors,Coolors,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_chess-com_568d0f5c,chess.com,pet,pet_supplies,Chess,Chess,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_diva-portal-org_ecb7226b,diva-portal.org,sports_outdoor,fitness,Diva Portal,Diva Portal,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_marinetraffic-com_4a7e17c3,marinetraffic.com,travel_hospitality,hotel_booking,Marinetraffic,Marinetraffic,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_dailycaller-com_836b3a1a,dailycaller.com,art_culture,craft,Dailycaller,Dailycaller,original_name,publisher,false,brand_ad_eligible,0.722,1,0.62,publisher_domain_pattern
brand_qmul-ac-uk_849b7446,qmul.ac.uk,b2b_services,business_service,Qmul,Qmul,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_campaign-archive2-com_8811eea4,campaign-archive2.com,baby_parenting,baby_products,Campaign Archive2,Campaign Archive2,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_haaretz-com_26437b78,haaretz.com,beauty_personal_care,skincare,Haaretz,Haaretz,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_tx-us_da0851e1,tx.us,consumer_electronics,smartphone,Tx,Tx,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_uni-frankfurt-de_187d2f4b,uni-frankfurt.de,developer_tools,dev_platform,Uni Frankfurt,Uni Frankfurt,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_nrk-no_24a0de0c,nrk.no,education,online_learning,Nrk,Nrk,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_xiaohongshu-com_767a736c,xiaohongshu.com,fashion,apparel,Xiaohongshu,Xiaohongshu,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_cudasvc-com_47743552,cudasvc.com,finance,digital_banking,Cudasvc,Cudasvc,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_rki-de_19cb5e94,rki.de,food_beverage,snacks,Rki,Rki,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_google-dk_e12a16d4,google.dk,gaming_entertainment,gaming,Google,Google,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_grist-org_e99bfd90,grist.org,health_wellness,healthcare,Grist,Grist,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_marketplace-org_b2915cc2,marketplace.org,home_appliance,kitchen_appliance,Marketplace,Marketplace,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_mediaroom-com_9146923d,mediaroom.com,home_improvement,home_decor,Mediaroom,Mediaroom,original_name,publisher,false,brand_ad_eligible,0.722,1,0.62,publisher_domain_pattern
brand_bitsdujour-com_088a3a6d,bitsdujour.com,local_services,food_delivery,Bitsdujour,Bitsdujour,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_filmfreeway-com_eb8d08e7,filmfreeway.com,mobility,automotive,Filmfreeway,Filmfreeway,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_macmillan-com_cbcf7b65,macmillan.com,pet,pet_supplies,Macmillan,Macmillan,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_ihk-de_8560da44,ihk.de,saas,productivity,Ihk,Ihk,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_spring-io_1478cc19,spring.io,sports_outdoor,fitness,Spring,Spring,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_imgbb-com_9398a4ea,imgbb.com,travel_hospitality,hotel_booking,Imgbb,Imgbb,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_nutrition-org_981bd2de,nutrition.org,art_culture,craft,Nutrition,Nutrition,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_allafrica-com_d351fed8,allafrica.com,b2b_services,business_service,Allafrica,Allafrica,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_51-la_c5c800bd,51.la,beauty_personal_care,cosmetics,51,51,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_bleepingcomputer-com_ae5ee2f6,bleepingcomputer.com,consumer_electronics,laptop,Bleepingcomputer,Bleepingcomputer,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_magento-com_85cf85ff,magento.com,developer_tools,dev_platform,Magento,Magento,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_genially-com_385c7454,genially.com,education,online_learning,Genially,Genially,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_nghttp2-org_87b025e4,nghttp2.org,fashion,footwear,Nghttp2,Nghttp2,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_lazada-com_38dbc3fd,lazada.com,finance,digital_banking,Lazada,Lazada,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_hubspot-net_3c6d7e65,hubspot.net,food_beverage,snacks,Hubspot,Hubspot,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_parliament-uk_6022bf61,parliament.uk,gaming_entertainment,gaming,Parliament,Parliament,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_oanda-com_188b5831,oanda.com,health_wellness,healthcare,Oanda,Oanda,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_dispatch-com_36f38bd7,dispatch.com,home_appliance,kitchen_appliance,Dispatch,Dispatch,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_acog-org_dab2fb5a,acog.org,home_improvement,home_decor,Acog,Acog,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_iconfinder-com_28e7bf00,iconfinder.com,local_services,food_delivery,Iconfinder,Iconfinder,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_dior-com_7bd15575,dior.com,mobility,automotive,Dior,Dior,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_band-us_44be4765,band.us,pet,pet_supplies,Band,Band,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_opendemocracy-net_0d951c09,opendemocracy.net,saas,productivity,Opendemocracy,Opendemocracy,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_dummies-com_868c08cd,dummies.com,sports_outdoor,fitness,Dummies,Dummies,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_winehq-org_0ae03a21,winehq.org,travel_hospitality,hotel_booking,Winehq,Winehq,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_stltoday-com_e4f434d1,stltoday.com,art_culture,craft,Stltoday,Stltoday,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_ufmg-br_e1b4d017,ufmg.br,b2b_services,business_service,Ufmg,Ufmg,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_unirioja-es_997bba76,unirioja.es,baby_parenting,baby_products,Unirioja,Unirioja,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_adage-com_fffdd869,adage.com,beauty_personal_care,skincare,Adage,Adage,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_tasteofhome-com_1424f6a8,tasteofhome.com,developer_tools,dev_platform,Tasteofhome,Tasteofhome,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_villagevoice-com_4c88a0e9,villagevoice.com,education,online_learning,Villagevoice,Villagevoice,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_documentcloud-org_af5d0e59,documentcloud.org,fashion,apparel,Documentcloud,Documentcloud,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_kuaishou-com_5ff42041,kuaishou.com,finance,digital_banking,Kuaishou,Kuaishou,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_freeimages-com_9896186c,freeimages.com,food_beverage,snacks,Freeimages,Freeimages,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_alarabiya-net_372fa250,alarabiya.net,gaming_entertainment,gaming,Alarabiya,Alarabiya,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_wildapricot-org_9e5ba471,wildapricot.org,health_wellness,healthcare,Wildapricot,Wildapricot,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_syracuse-com_091711b5,syracuse.com,home_appliance,kitchen_appliance,Syracuse,Syracuse,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_media-amazon-com_9733b62e,media-amazon.com,home_improvement,home_decor,Media Amazon,Media Amazon,original_name,publisher,false,brand_ad_eligible,0.722,1,0.62,publisher_domain_pattern
brand_vocabulary-com_0f984d30,vocabulary.com,local_services,food_delivery,Vocabulary,Vocabulary,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_vancouversun-com_78d2d7f2,vancouversun.com,mobility,automotive,Vancouversun,Vancouversun,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_tennessean-com_e5160775,tennessean.com,pet,pet_supplies,Tennessean,Tennessean,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_blossomthemes-com_62c5382c,blossomthemes.com,saas,productivity,Blossomthemes,Blossomthemes,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_amtrak-com_4c65e14c,amtrak.com,sports_outdoor,fitness,Amtrak,Amtrak,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_unimi-it_7be0ab30,unimi.it,travel_hospitality,hotel_booking,Unimi,Unimi,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_tesco-com_19fb4e16,tesco.com,art_culture,craft,Tesco,Tesco,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_digikey-com_bc8319aa,digikey.com,b2b_services,business_service,Digikey,Digikey,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_calm-com_afbf9c2b,calm.com,developer_tools,dev_platform,Calm,Calm,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_1password-com_fcd9f6f1,1password.com,education,online_learning,1password,1password,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_handelsblatt-com_e8807c38,handelsblatt.com,fashion,footwear,Handelsblatt,Handelsblatt,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_yourdictionary-com_e127f1d6,yourdictionary.com,finance,digital_banking,Yourdictionary,Yourdictionary,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_krebsonsecurity-com_ceb05244,krebsonsecurity.com,food_beverage,snacks,Krebsonsecurity,Krebsonsecurity,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_google-no_3e09f9bf,google.no,gaming_entertainment,gaming,Google,Google,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_camp-fire-jp_36fa0321,camp-fire.jp,health_wellness,healthcare,Camp Fire,Camp Fire,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_razer-com_7d58aadb,razer.com,home_appliance,kitchen_appliance,Razer,Razer,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_nxp-com_4964e1c7,nxp.com,local_services,food_delivery,Nxp,Nxp,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_auctollo-com_a5c98def,auctollo.com,mobility,automotive,Auctollo,Auctollo,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_demilked-com_677c2a07,demilked.com,pet,pet_supplies,Demilked,Demilked,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_synology-com_d6dd3492,synology.com,saas,productivity,Synology,Synology,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_pastelink-net_64c7504d,pastelink.net,sports_outdoor,fitness,Pastelink,Pastelink,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_androidpolice-com_feee9f32,androidpolice.com,travel_hospitality,hotel_booking,Androidpolice,Androidpolice,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_ferrari-com_fc91c390,ferrari.com,art_culture,craft,Ferrari,Ferrari,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_net-ua_f6d2ea9a,net.ua,b2b_services,business_service,Net,Net,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_criteo-com_13a3b923,criteo.com,baby_parenting,baby_products,Criteo,Criteo,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_made-in-china-com_ab8b63ad,made-in-china.com,beauty_personal_care,skincare,Made In China,Made In China,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_getcomposer-org_7f113e62,getcomposer.org,consumer_electronics,smartphone,Getcomposer,Getcomposer,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_blackmagicdesign-com_cbc4ad38,blackmagicdesign.com,developer_tools,dev_platform,Blackmagicdesign,Blackmagicdesign,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_techdirt-com_220b58f1,techdirt.com,education,online_learning,Techdirt,Techdirt,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_abcnews-com_592370aa,abcnews.com,fashion,apparel,Abcnews,Abcnews,original_name,publisher,false,brand_ad_eligible,0.722,1,0.62,publisher_domain_pattern
brand_feishu-cn_4364c407,feishu.cn,finance,digital_banking,Feishu,Feishu,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_gap-com_54691dc4,gap.com,food_beverage,snacks,Gap,Gap,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_soton-ac-uk_f018f099,soton.ac.uk,gaming_entertainment,gaming,Soton,Soton,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_plannedparenthood-org_30d87c1f,plannedparenthood.org,health_wellness,healthcare,Plannedparenthood,Plannedparenthood,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_plosone-org_b13ef539,plosone.org,home_appliance,kitchen_appliance,Plosone,Plosone,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_pinterest-es_cf1ec0a9,pinterest.es,home_improvement,home_decor,Pinterest,Pinterest,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_mid-ru_45d50eeb,mid.ru,local_services,food_delivery,Mid,Mid,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_avma-org_6d2ce758,avma.org,mobility,automotive,Avma,Avma,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_ultimate-guitar-com_959104cc,ultimate-guitar.com,pet,pet_supplies,Ultimate Guitar,Ultimate Guitar,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_publishersweekly-com_89a05d83,publishersweekly.com,saas,productivity,Publishersweekly,Publishersweekly,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_diabetesjournals-org_cde35e35,diabetesjournals.org,sports_outdoor,fitness,Diabetesjournals,Diabetesjournals,original_name,publisher,false,brand_ad_eligible,0.722,1,0.62,publisher_domain_pattern
brand_kaltura-com_3195414c,kaltura.com,travel_hospitality,hotel_booking,Kaltura,Kaltura,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_wayfair-com_dfa84842,wayfair.com,art_culture,craft,Wayfair,Wayfair,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_oas-org_e4034221,oas.org,b2b_services,business_service,Oas,Oas,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_mensjournal-com_75e30aa4,mensjournal.com,baby_parenting,baby_products,Mensjournal,Mensjournal,original_name,publisher,false,brand_ad_eligible,0.722,1,0.62,publisher_domain_pattern
brand_sibforms-com_491e16cc,sibforms.com,beauty_personal_care,cosmetics,Sibforms,Sibforms,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_realtor-com_789a0ec8,realtor.com,consumer_electronics,laptop,Realtor,Realtor,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_instyle-com_36f9728a,instyle.com,developer_tools,dev_platform,Instyle,Instyle,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_ranker-com_d285f287,ranker.com,education,online_learning,Ranker,Ranker,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_expiredwixdomain-com_f5094170,expiredwixdomain.com,fashion,footwear,Expiredwixdomain,Expiredwixdomain,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_onetrust-com_f28a9448,onetrust.com,finance,digital_banking,Onetrust,Onetrust,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_softbank-jp_fb212cf6,softbank.jp,gaming_entertainment,gaming,Softbank,Softbank,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_iucnredlist-org_22f5b1f4,iucnredlist.org,health_wellness,healthcare,Iucnredlist,Iucnredlist,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_9to5google-com_eede4fba,9to5google.com,home_appliance,kitchen_appliance,9to5google,9to5google,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_grammy-com_8047ea62,grammy.com,local_services,food_delivery,Grammy,Grammy,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_hypotheses-org_5b00a990,hypotheses.org,pet,pet_supplies,Hypotheses,Hypotheses,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_189-cn_50ef6c03,189.cn,saas,productivity,189,189,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_photoshelter-com_ded2e0cb,photoshelter.com,sports_outdoor,fitness,Photoshelter,Photoshelter,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_yellowpages-com_dcd1c69f,yellowpages.com,travel_hospitality,hotel_booking,Yellowpages,Yellowpages,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_taxfoundation-org_4ede1341,taxfoundation.org,art_culture,craft,Taxfoundation,Taxfoundation,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_wko-at_82aed2c2,wko.at,b2b_services,business_service,Wko,Wko,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_devowl-io_4389152f,devowl.io,baby_parenting,baby_products,Devowl,Devowl,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_warwick-ac-uk_7905b3d0,warwick.ac.uk,beauty_personal_care,skincare,Warwick,Warwick,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_igvita-com_04ca82f3,igvita.com,consumer_electronics,smartphone,Igvita,Igvita,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_influencermarketinghub-com_8619f6e2,influencermarketinghub.com,developer_tools,dev_platform,Influencermarketinghub,Influencermarketinghub,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_forecast7-com_5bd5637d,forecast7.com,education,online_learning,Forecast7,Forecast7,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_postimg-cc_da316d22,postimg.cc,fashion,apparel,Postimg,Postimg,original_name,publisher,false,brand_ad_eligible,0.722,1,0.62,publisher_domain_pattern
brand_blogtalkradio-com_6e6e8969,blogtalkradio.com,finance,digital_banking,Blogtalkradio,Blogtalkradio,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_creativebloq-com_03604242,creativebloq.com,food_beverage,snacks,Creativebloq,Creativebloq,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_mendeley-com_11cfda31,mendeley.com,gaming_entertainment,gaming,Mendeley,Mendeley,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_srf-ch_1b4f3c47,srf.ch,health_wellness,healthcare,Srf,Srf,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_polimi-it_2f80ff4d,polimi.it,home_appliance,kitchen_appliance,Polimi,Polimi,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_about-google_fd75290a,about.google,home_improvement,home_decor,About,About,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_acpjournals-org_0c8c9b75,acpjournals.org,local_services,food_delivery,Acpjournals,Acpjournals,original_name,publisher,false,brand_ad_eligible,0.722,1,0.62,publisher_domain_pattern
brand_autoriteitpersoonsgegevens-nl_edc8c7c4,autoriteitpersoonsgegevens.nl,mobility,automotive,Autoriteitpersoonsgegevens,Autoriteitpersoonsgegevens,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_jus-br_28d86f0c,jus.br,pet,pet_supplies,Jus,Jus,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_blackrock-com_6245dcc3,blackrock.com,saas,productivity,Blackrock,Blackrock,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_deccanherald-com_09c5748b,deccanherald.com,sports_outdoor,fitness,Deccanherald,Deccanherald,original_name,publisher,false,brand_ad_eligible,0.722,1,0.62,publisher_domain_pattern
brand_plurk-com_2478376d,plurk.com,travel_hospitality,hotel_booking,Plurk,Plurk,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_martinfowler-com_d6c522a2,martinfowler.com,art_culture,craft,Martinfowler,Martinfowler,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
brand_bsigroup-com_8a3872c8,bsigroup.com,b2b_services,business_service,Bsigroup,Bsigroup,original_name,commercial,false,brand_ad_eligible,0.822,1,0.82,
