brand_id,brand_name,official_domain,vertical_l1,vertical_l2,final_score,domain_entity_type,reasons
brand_drunkelephant-com_14047382,Drunkelephant,drunkelephant.com,beauty_personal_care,cosmetics,0.908,commercial,
brand_givenchybeauty-com_f8e1eb40,Givenchybeauty,givenchybeauty.com,beauty_personal_care,cosmetics,0.908,commercial,
brand_guerlain-com_0086883c,Guerlain,guerlain.com,beauty_personal_care,cosmetics,0.908,commercial,
brand_benefitcosmetics-com_89693952,Benefitcosmetics,benefitcosmetics.com,beauty_personal_care,cosmetics,0.908,commercial,
brand_makeupforever-com_861b4ba7,Makeupforever,makeupforever.com,beauty_personal_care,cosmetics,0.908,commercial,
brand_rimmellondon-com_19412cd6,Rimmellondon,rimmellondon.com,beauty_personal_care,cosmetics,0.908,commercial,
brand_sallyhansen-com_6b9ef64c,Sallyhansen,sallyhansen.com,beauty_personal_care,cosmetics,0.908,commercial,
brand_maxfactor-com_41646520,Maxfactor,maxfactor.com,beauty_personal_care,cosmetics,0.908,commercial,
brand_burberry-com_96d61d1a,Burberry,burberry.com,beauty_personal_care,cosmetics,0.908,commercial,
brand_skknbykim-com_1088cbd9,Skknbykim,skknbykim.com,beauty_personal_care,cosmetics,0.908,commercial,
brand_hudabeauty-com_054003b5,Hudabeauty,hudabeauty.com,beauty_personal_care,cosmetics,0.908,commercial,
brand_anastasiabeverlyhills-com_f4aa1b5f,Anastasiabeverlyhills,anastasiabeverlyhills.com,beauty_personal_care,cosmetics,0.908,commercial,
brand_jonesroadbeauty-com_583057a7,Jonesroadbeauty,jonesroadbeauty.com,beauty_personal_care,cosmetics,0.908,commercial,
brand_revolutionbeauty-com_9daa8db8,Revolutionbeauty,revolutionbeauty.com,beauty_personal_care,cosmetics,0.908,commercial,
brand_eucerinus-com_23016a57,Eucerinus,eucerinus.com,beauty_personal_care,cosmetics,0.908,commercial,
brand_clarinsusa-com_15e70a5b,Clarinsusa,clarinsusa.com,beauty_personal_care,cosmetics,0.908,commercial,
brand_neutrogena-com_b3d2e47c,Neutrogena,neutrogena.com,beauty_personal_care,cosmetics,0.908,commercial,
brand_smashbox-com_13345520,Smashbox,smashbox.com,beauty_personal_care,cosmetics,0.898,commercial,
brand_darphin-com_a095dd4b,Darphin,darphin.com,beauty_personal_care,cosmetics,0.898,commercial,
brand_drjart-com_50fbb673,Drjart,drjart.com,beauty_personal_care,cosmetics,0.898,commercial,
brand_shiseido-co-jp_a467ee40,Shiseido,shiseido.co.jp,beauty_personal_care,cosmetics,0.898,commercial,
brand_parfums-givenchy-com_41705e1d,Parfums Givenchy,parfums-givenchy.com,beauty_personal_care,cosmetics,0.898,commercial,
brand_oldnavy-com_043c682b,Old Navy,oldnavy.com,fashion,apparel,0.91,commercial,
brand_bananarepublic-com_cb0b73b5,Banana Republic,bananarepublic.com,fashion,apparel,0.91,commercial,
brand_athleta-com_0bfae3ed,Athleta,athleta.com,fashion,apparel,0.91,commercial,
brand_c-and-a-com_ef170182,C And A,c-and-a.com,fashion,apparel,0.91,commercial,
brand_riverisland-com_206c21b1,River Island,riverisland.com,fashion,apparel,0.91,commercial,
brand_newlook-com_e4ce58f8,New Look,newlook.com,fashion,apparel,0.91,commercial,
brand_boohoo-com_687b1d39,Boohoo,boohoo.com,fashion,apparel,0.91,commercial,
brand_prettylittlething-com_68025bf7,PrettyLittleThing,prettylittlething.com,fashion,apparel,0.91,commercial,
brand_missguided-com_a4d5af3a,Missguided,missguided.com,fashion,apparel,0.775,commercial,non_brand_hint
brand_nastygal-com_2509febc,Nasty Gal,nastygal.com,fashion,apparel,0.91,commercial,
brand_boden-co-uk_4d954e5e,Boden UK,boden.co.uk,fashion,apparel,0.91,commercial,
brand_reiss-com_6e341f54,Reiss,reiss.com,fashion,apparel,0.91,commercial,
brand_tedbaker-com_ff206170,Ted Baker,tedbaker.com,fashion,apparel,0.91,commercial,
brand_superdry-com_716cc9ae,Superdry,superdry.com,fashion,apparel,0.91,commercial,
brand_frenchconnection-com_57c6eec0,French Connection UK,frenchconnection.com,fashion,apparel,0.91,commercial,
brand_veromoda-com_db4f4fd9,VERO-MODA,veromoda.com,fashion,apparel,0.91,commercial,
brand_selected-com_38658b2c,SELECTED,selected.com,fashion,apparel,0.91,commercial,
brand_pieces-com_9fc62755,Pieces,pieces.com,fashion,apparel,0.91,commercial,
brand_esprit-com_a92b5805,Esprit,esprit.com,fashion,apparel,0.91,commercial,
brand_sandro-paris-com_6c3336c8,Sandro Paris,sandro-paris.com,fashion,apparel,0.91,commercial,
brand_maje-com_80bb7b0c,Maje,maje.com,fashion,apparel,0.91,commercial,
brand_sezane-com_9ab319f5,Sezane,sezane.com,fashion,apparel,0.91,commercial,
brand_everlane-com_a5f5e306,Everlane,everlane.com,fashion,apparel,0.91,commercial,
brand_abercrombie-com_109f51f5,Abercrombie,abercrombie.com,fashion,apparel,0.91,commercial,
brand_aerie-com_25c6c75a,Aerie,aerie.com,fashion,apparel,0.91,commercial,
brand_urbanoutfitters-com_c9a65117,Urban Outfitters,urbanoutfitters.com,fashion,apparel,0.91,commercial,
brand_anthropologie-com_133b40f6,Anthropologie,anthropologie.com,fashion,apparel,0.91,commercial,
brand_freepeople-com_beeefbb8,Free People,freepeople.com,fashion,apparel,0.91,commercial,
brand_loft-com_4631cf58,Loft,loft.com,fashion,apparel,0.91,commercial,
brand_talbots-com_70da652a,Talbots,talbots.com,fashion,apparel,0.91,commercial,
brand_landsend-com_21781a24,Lands End,landsend.com,fashion,apparel,0.91,commercial,
brand_tommy-com_f7e7c5f8,Tommy,tommy.com,fashion,apparel,0.91,commercial,
brand_levi-com_5867ef55,Levi,levi.com,fashion,apparel,0.91,commercial,
brand_diesel-com_977dad31,Diesel,diesel.com,fashion,apparel,0.91,commercial,
brand_g-star-com_c752b78d,G Star,g-star.com,fashion,apparel,0.91,commercial,
brand_replayjeans-com_3eb6fe38,Replay Jeans,replayjeans.com,fashion,apparel,0.91,commercial,
brand_sisley-com_ed3374f6,Sisley,sisley.com,fashion,apparel,0.91,commercial,
brand_ovs-it_db36c2c2,OVS,ovs.it,fashion,apparel,0.91,commercial,
brand_reserved-com_f0677a06,Reserved,reserved.com,fashion,apparel,0.91,commercial,
brand_cropp-com_bbcf6026,Cropp,cropp.com,fashion,apparel,0.91,commercial,
brand_mohito-com_400f8e26,Mohito,mohito.com,fashion,apparel,0.91,commercial,
brand_sinsay-com_d4223807,Sinsay,sinsay.com,fashion,apparel,0.91,commercial,
brand_koton-com_2d7601c3,Koton,koton.com,fashion,apparel,0.91,commercial,
brand_underarmour-com_91f4aecc,Under Armour,underarmour.com,fashion,apparel,0.91,commercial,
brand_outdoorvoices-com_4a44159c,Outdoor Voices,outdoorvoices.com,fashion,apparel,0.91,commercial,
brand_girlfriend-com_2e9e443c,Girlfriend Collective,girlfriend.com,fashion,apparel,0.91,commercial,
brand_columbia-com_508fd3fb,Columbia Sportswear,columbia.com,fashion,apparel,0.91,commercial,
brand_hellyhansen-com_0d723576,Hellyhansen,hellyhansen.com,fashion,apparel,0.91,commercial,
brand_napapijri-com_4eb6e6ce,Napapijri,napapijri.com,fashion,apparel,0.91,commercial,
brand_moncler-com_7d21e398,Moncler,moncler.com,fashion,apparel,0.91,commercial,
brand_mooseknucklescanada-com_9cf30544,Moose Knuckles,mooseknucklescanada.com,fashion,apparel,0.91,commercial,
brand_ysl-com_97a30e7b,Ysl,ysl.com,fashion,apparel,0.91,commercial,
brand_balenciaga-com_49fc8c68,Balenciaga,balenciaga.com,fashion,apparel,0.91,commercial,
brand_gucci-com_e7c9f0fa,Gucci,gucci.com,fashion,apparel,0.91,commercial,
brand_balmain-com_b3bd946e,Balmain,balmain.com,fashion,apparel,0.91,commercial,
brand_acnestudios-com_6ac8f250,Acne Studios,acnestudios.com,fashion,apparel,0.91,commercial,
brand_cpcompany-com_b572f275,C.P. Company,cpcompany.com,fashion,apparel,0.91,commercial,
brand_apc-fr_218cc0b6,A.P.C. Paris,apc.fr,fashion,apparel,0.844,commercial,high_punctuation_ratio
brand_toteme-com_45ec0d24,TOTEME,toteme.com,fashion,apparel,0.91,commercial,
brand_ganni-com_eb99e003,Ganni,ganni.com,fashion,apparel,0.91,commercial,
brand_rag-bone-com_c465b6d0,Rag Bone,rag-bone.com,fashion,apparel,0.91,commercial,
brand_theory-com_e18b2267,Theory,theory.com,fashion,apparel,0.91,commercial,
brand_vince-com_248980d7,Vince,vince.com,fashion,apparel,0.91,commercial,
brand_allbirds-com_7d25eeec,Allbirds,allbirds.com,fashion,apparel,0.91,commercial,
brand_marinelayer-com_26f77daf,Marine Layer,marinelayer.com,fashion,apparel,0.91,commercial,
brand_buckmason-com_23f76589,Buck Mason,buckmason.com,fashion,apparel,0.91,commercial,
brand_toddsnyder-com_56f0c28c,Todd Snyder,toddsnyder.com,fashion,apparel,0.91,commercial,
brand_quince-com_f65a87c4,Quince,quince.com,fashion,apparel,0.91,commercial,
brand_naadam-co_5d252324,NAADAM,naadam.co,fashion,apparel,0.91,commercial,
brand_pangaia-com_bfb7ada8,Pangaia,pangaia.com,fashion,apparel,0.91,commercial,
brand_kotn-com_e63ced89,Kotn,kotn.com,fashion,apparel,0.91,commercial,
brand_everpress-com_3d021c08,Everpress,everpress.com,fashion,apparel,0.81,publisher,publisher_domain_pattern
brand_asket-com_d31b9934,Asket,asket.com,fashion,apparel,0.91,commercial,
brand_colorfulstandard-com_20dc0356,Colorful Standard,colorfulstandard.com,fashion,apparel,0.91,commercial,
brand_armedangels-com_be0471f6,ARMEDANGELS,armedangels.com,fashion,apparel,0.91,commercial,
brand_zalando-com_851fc7bc,Zalando,zalando.com,fashion,apparel,0.91,commercial,
brand_matchesfashion-com_062cee8a,Matches,matchesfashion.com,fashion,apparel,0.91,commercial,
brand_luisaviaroma-com_c3187440,Luisaviaroma,luisaviaroma.com,fashion,apparel,0.91,commercial,
brand_brownsfashion-com_d6be8648,Brownsfashion,brownsfashion.com,fashion,apparel,0.91,commercial,
brand_doverstreetmarket-com_055b9231,Dover Street Market,doverstreetmarket.com,fashion,apparel,0.91,commercial,
brand_cos-com_c110675f,Cos,cos.com,fashion,apparel,0.908,commercial,
brand_arket-com_cb1fc0c8,Arket,arket.com,fashion,apparel,0.908,commercial,
brand_weekday-com_91d933d4,Weekday,weekday.com,fashion,apparel,0.908,commercial,
brand_monki-com_2ee64a1d,Monki,monki.com,fashion,apparel,0.908,commercial,
brand_massimodutti-com_89434e02,Massimodutti,massimodutti.com,fashion,apparel,0.908,commercial,
brand_bershka-com_2362c077,Bershka,bershka.com,fashion,apparel,0.908,commercial,
brand_pullandbear-com_636fe72a,Pullandbear,pullandbear.com,fashion,apparel,0.908,commercial,
brand_stradivarius-com_af5c5923,Stradivarius,stradivarius.com,fashion,apparel,0.908,commercial,
brand_oysho-com_25bc1b59,Oysho,oysho.com,fashion,apparel,0.908,commercial,
brand_mango-com_1d5d7163,Mango,mango.com,fashion,apparel,0.908,commercial,
brand_mangooutlet-com_15469c0c,Mangooutlet,mangooutlet.com,fashion,apparel,0.908,commercial,
brand_primark-com_5280387d,Primark,primark.com,fashion,apparel,0.908,commercial,
brand_next-co-uk_0f3a9e3c,Next,next.co.uk,fashion,apparel,0.908,commercial,
brand_allsaints-com_2b74b7de,Allsaints,allsaints.com,fashion,apparel,0.908,commercial,
brand_jackjones-com_f4e41809,Jackjones,jackjones.com,fashion,apparel,0.908,commercial,
brand_only-com_328384a4,Only,only.com,fashion,apparel,0.908,commercial,
brand_claudiepierlot-com_65b7d7d0,Claudiepierlot,claudiepierlot.com,fashion,apparel,0.908,commercial,
brand_ba-sh-com_77cac588,Ba Sh,ba-sh.com,fashion,apparel,0.908,commercial,
brand_aritzia-com_a3930982,Aritzia,aritzia.com,fashion,apparel,0.908,commercial,
brand_thereformation-com_5ff8b4cd,Thereformation,thereformation.com,fashion,apparel,0.908,commercial,
brand_madewell-com_1f8f7e68,Madewell,madewell.com,fashion,apparel,0.908,commercial,
brand_hollisterco-com_25780601,Hollisterco,hollisterco.com,fashion,apparel,0.908,commercial,
brand_express-com_04e860c2,Express,express.com,fashion,apparel,0.808,publisher,publisher_domain_pattern
brand_anntaylor-com_56fef802,Anntaylor,anntaylor.com,fashion,apparel,0.908,commercial,
brand_llbean-com_a582dcf1,Llbean,llbean.com,fashion,apparel,0.908,commercial,
brand_brooksbrothers-com_8510b279,Brooksbrothers,brooksbrothers.com,fashion,apparel,0.908,commercial,
brand_ralphlauren-com_7e42a8b2,Ralphlauren,ralphlauren.com,fashion,apparel,0.908,commercial,
brand_wrangler-com_b90237f7,Wrangler,wrangler.com,fashion,apparel,0.908,commercial,
brand_lee-com_d28ee8e7,Lee,lee.com,fashion,apparel,0.908,commercial,
brand_7forallmankind-com_ecfc18fb,7forallmankind,7forallmankind.com,fashion,apparel,0.908,commercial,
brand_truereligion-com_12bedb86,Truereligion,truereligion.com,fashion,apparel,0.908,commercial,
brand_guess-com_a2889010,Guess,guess.com,fashion,apparel,0.908,commercial,
brand_housebrand-com_9129d1ee,Housebrand,housebrand.com,fashion,apparel,0.908,commercial,
brand_lcwaikiki-com_4bc995f6,Lcwaikiki,lcwaikiki.com,fashion,apparel,0.908,commercial,
brand_defacto-com_1bd68893,Defacto,defacto.com,fashion,apparel,0.908,commercial,
brand_mavi-com_f6e72409,Mavi,mavi.com,fashion,apparel,0.908,commercial,
brand_skechers-com_3c53caca,Skechers,skechers.com,fashion,apparel,0.908,commercial,
brand_gymshark-com_d99c10dd,Gymshark,gymshark.com,fashion,apparel,0.908,commercial,
brand_aloyoga-com_57e96fbf,Aloyoga,aloyoga.com,fashion,apparel,0.908,commercial,
brand_vuoriclothing-com_ca72c052,Vuoriclothing,vuoriclothing.com,fashion,apparel,0.908,commercial,
brand_fabletics-com_4dffface,Fabletics,fabletics.com,fashion,apparel,0.908,commercial,
brand_sweatybetty-com_3bcc9ec8,Sweatybetty,sweatybetty.com,fashion,apparel,0.908,commercial,
brand_thenorthface-com_bd18d2d3,Thenorthface,thenorthface.com,fashion,apparel,0.908,commercial,
brand_arcteryx-com_13d54681,Arcteryx,arcteryx.com,fashion,apparel,0.908,commercial,
brand_marmot-com_62ba2006,Marmot,marmot.com,fashion,apparel,0.908,commercial,
brand_canadagoose-com_dedfa0af,Canadagoose,canadagoose.com,fashion,apparel,0.908,commercial,
brand_bottegaveneta-com_543c39fe,Bottegaveneta,bottegaveneta.com,fashion,apparel,0.908,commercial,
brand_valentino-com_78893015,Valentino,valentino.com,fashion,apparel,0.908,commercial,
brand_givenchy-com_0f1f17d5,Givenchy,givenchy.com,fashion,apparel,0.908,commercial,
brand_alexandermcqueen-com_b2b09508,Alexandermcqueen,alexandermcqueen.com,fashion,apparel,0.908,commercial,
brand_palmangels-com_20af83c0,Palmangels,palmangels.com,fashion,apparel,0.908,commercial,
brand_stoneisland-com_5a9d8295,Stoneisland,stoneisland.com,fashion,apparel,0.908,commercial,
brand_isabelmarant-com_1b253cad,Isabelmarant,isabelmarant.com,fashion,apparel,0.908,commercial,
brand_bonobos-com_e8fca608,Bonobos,bonobos.com,fashion,apparel,0.908,commercial,
brand_mackweldon-com_1192b0f4,Mackweldon,mackweldon.com,fashion,apparel,0.908,commercial,
brand_cutsclothing-com_e2761322,Cutsclothing,cutsclothing.com,fashion,apparel,0.908,commercial,
brand_byltbasics-com_b2919794,Byltbasics,byltbasics.com,fashion,apparel,0.908,commercial,
brand_nudiejeans-com_e2dd03f6,Nudiejeans,nudiejeans.com,fashion,apparel,0.908,commercial,
brand_knowledgecottonapparel-com_351983a5,Knowledgecottonapparel,knowledgecottonapparel.com,fashion,apparel,0.908,commercial,
brand_aboutyou-com_422f9001,Aboutyou,aboutyou.com,fashion,apparel,0.908,commercial,
brand_ssense-com_ca5b4219,Ssense,ssense.com,fashion,apparel,0.908,commercial,
brand_hbx-com_05e52af7,Hbx,hbx.com,fashion,apparel,0.908,commercial,
brand_jcrew-com_686374ae,Jcrew,jcrew.com,fashion,apparel,0.898,commercial,
brand_asics-com_ef5bf044,Asics,asics.com,fashion,footwear,0.91,commercial,
brand_reebok-com_996f1152,Reebok,reebok.com,fashion,footwear,0.91,commercial,
brand_brooksrunning-com_8e8bc9ce,Brooks Running,brooksrunning.com,fashion,footwear,0.91,commercial,
brand_saucony-com_d6b79af1,Saucony,saucony.com,fashion,footwear,0.91,commercial,
brand_salomon-com_3ec94a0a,Salomon,salomon.com,fashion,footwear,0.91,commercial,
brand_merrell-com_7c34d0fd,Merrell,merrell.com,fashion,footwear,0.91,commercial,
brand_keenfootwear-com_f2d0cd13,KEEN Footwear,keenfootwear.com,fashion,footwear,0.91,commercial,
brand_clarks-com_7018f172,Clarks,clarks.com,fashion,footwear,0.91,commercial,
brand_teva-com_316481c9,Teva,teva.com,fashion,footwear,0.91,commercial,
brand_chacos-com_aff3841d,Chacos,chacos.com,fashion,footwear,0.91,commercial,
brand_ecco-com_2553609c,Ecco,ecco.com,fashion,footwear,0.91,commercial,
brand_geox-com_0457e312,Geox,geox.com,fashion,footwear,0.91,commercial,
brand_camper-com_905e5d22,Camper,camper.com,fashion,footwear,0.91,commercial,
brand_aldoshoes-com_ce22e60f,ALDO,aldoshoes.com,fashion,footwear,0.91,commercial,
brand_stevemadden-com_cffa48e7,Steve Madden,stevemadden.com,fashion,footwear,0.91,commercial,
brand_schutz-shoes-com_f145f6c0,Schutz Shoes,schutz-shoes.com,fashion,footwear,0.91,commercial,
brand_christianlouboutin-com_80fc9352,Christian Louboutin Australia Online Boutique,christianlouboutin.com,fashion,footwear,0.835,commercial,too_many_tokens
brand_aquazzura-com_bb311d33,Aquazzura,aquazzura.com,fashion,footwear,0.91,commercial,
brand_sergiorossi-com_4db6fba7,Sergio Rossi,sergiorossi.com,fashion,footwear,0.91,commercial,
brand_giuseppezanotti-com_fa4a56ae,Giuseppe Zanotti ® - Official Website,giuseppezanotti.com,fashion,footwear,0.835,commercial,too_many_tokens
brand_bally-com_2b15a553,Bally Global,bally.com,fashion,footwear,0.91,commercial,
brand_loake-com_183d9e95,Loake Shoemakers,loake.com,fashion,footwear,0.91,commercial,
brand_crockettandjones-com_0c6907dc,Crockett & Jones UK,crockettandjones.com,fashion,footwear,0.844,commercial,name_domain_mismatch
brand_florsheim-com_09e8cb0e,Florsheim,florsheim.com,fashion,footwear,0.91,commercial,
brand_ghbass-com_0afb1860,G.H.BASS,ghbass.com,fashion,footwear,0.844,commercial,high_punctuation_ratio
brand_sebago-com_58d519c4,Sebago,sebago.com,fashion,footwear,0.91,commercial,
brand_sperry-com_95b89bbb,Sperry,sperry.com,fashion,footwear,0.91,commercial,
brand_dockersshoes-com_f9769e0a,Nashville Shoe Warehouse,dockersshoes.com,fashion,footwear,0.844,commercial,name_domain_mismatch
brand_mephisto-com_fbab5035,Mephisto.com,mephisto.com,fashion,footwear,0.91,commercial,
brand_ara-shoes-com_1f46380e,Ara Shoes,ara-shoes.com,fashion,footwear,0.91,commercial,
brand_gabor-com_3f075640,Gabor,gabor.com,fashion,footwear,0.91,commercial,
brand_pikolinos-com_4df151b8,Pikolinos,pikolinos.com,fashion,footwear,0.91,commercial,
brand_panamajack-com_d3e4654e,Panama Jack®,panamajack.com,fashion,footwear,0.91,commercial,
brand_hispanitas-com_35b079d0,Hispanitas,hispanitas.com,fashion,footwear,0.91,commercial,
brand_unisa-europa-com_c0e1f758,Unisa Europa,unisa-europa.com,fashion,footwear,0.91,commercial,
brand_xti-es_5794ddb2,XTI STORE,xti.es,fashion,footwear,0.91,commercial,
brand_joma-sport-com_f68114d3,Joma Sport,joma-sport.com,fashion,footwear,0.91,commercial,
brand_diadora-com_da05f5c7,Diadora,diadora.com,fashion,footwear,0.91,commercial,
brand_lottosport-com_996cd590,Lotto Sport,lottosport.com,fashion,footwear,0.91,commercial,
brand_kappa-com_8ab2cc39,Kappa,kappa.com,fashion,footwear,0.91,commercial,
brand_umbro-com_a6b1e388,Umbro,umbro.com,fashion,footwear,0.91,commercial,
brand_blondo-com_de2af17f,Blondo,blondo.com,fashion,footwear,0.91,commercial,
brand_sorel-com_2e99e896,Sorel,sorel.com,fashion,footwear,0.91,commercial,
brand_hunterboots-com_9fe4b64a,Hunter Boots,hunterboots.com,fashion,footwear,0.91,commercial,
brand_muckbootcompany-com_fce5e88e,The Original Muck Boot Company,muckbootcompany.com,fashion,footwear,0.835,commercial,too_many_tokens
brand_baffin-com_fbdcb31c,Baffin,baffin.com,fashion,footwear,0.91,commercial,
brand_kamik-com_c51c1cb6,Kamik,kamik.com,fashion,footwear,0.91,commercial,
brand_danner-com_583d9eee,Danner,danner.com,fashion,footwear,0.91,commercial,
brand_wolverine-com_b12ab246,Wolverine,wolverine.com,fashion,footwear,0.91,commercial,
brand_catfootwear-com_4e211498,CAT Footwear,catfootwear.com,fashion,footwear,0.91,commercial,
brand_blundstone-com_fd23bf92,Blundstone,blundstone.com,fashion,footwear,0.91,commercial,
brand_ariat-com_458cccf0,Ariat International,ariat.com,fashion,footwear,0.91,commercial,
brand_lucchese-com_ff4f9d3a,Lucchese,lucchese.com,fashion,footwear,0.91,commercial,
brand_thefryecompany-com_d85ae8d3,The Frye Company,thefryecompany.com,fashion,footwear,0.91,commercial,
brand_dansko-com_e9ab252e,Dansko,dansko.com,fashion,footwear,0.91,commercial,
brand_alegriashoeshop-com_f31b9590,Alegria Shoe Shop,alegriashoeshop.com,fashion,footwear,0.91,commercial,
brand_orthofeet-com_433fd28b,Orthofeet®,orthofeet.com,fashion,footwear,0.91,commercial,
brand_rockport-com_883fb595,Rockport,rockport.com,fashion,footwear,0.91,commercial,
brand_easyspirit-com_d44760eb,Easy Spirit,easyspirit.com,fashion,footwear,0.91,commercial,
brand_aerosoles-com_6d3aa582,Aerosoles,aerosoles.com,fashion,footwear,0.91,commercial,
brand_bandolino-com_b87a57fb,Bandolino,bandolino.com,fashion,footwear,0.91,commercial,
brand_ninewest-com_bb739d00,Nine West,ninewest.com,fashion,footwear,0.91,commercial,
brand_marcfisherfootwear-com_fa6d45d8,Marc Fisher Footwear,marcfisherfootwear.com,fashion,footwear,0.91,commercial,
brand_journeecollection-com_69148533,Journee,journeecollection.com,fashion,footwear,0.91,commercial,
brand_chineselaundry-com_b24c7818,Chinese Laundry,chineselaundry.com,fashion,footwear,0.91,commercial,
brand_dolcevita-com_60351325,Dolce Vita,dolcevita.com,fashion,footwear,0.91,commercial,
brand_vincecamuto-com_cb8c74b3,Vince Camuto,vincecamuto.com,fashion,footwear,0.91,commercial,
brand_toms-com_89b9ef00,TOMS,toms.com,fashion,footwear,0.91,commercial,
brand_rothys-com_ca054325,Rothys,rothys.com,fashion,footwear,0.91,commercial,
brand_cariuma-com_e51e8195,CARIUMA,cariuma.com,fashion,footwear,0.91,commercial,
brand_greats-com_01967de6,GREATS,greats.com,fashion,footwear,0.91,commercial,
brand_nothingnew-com_962dc04d,Nothing New,nothingnew.com,fashion,footwear,0.91,commercial,
brand_koio-co_b9e006c0,KOIO,koio.co,fashion,footwear,0.91,commercial,
brand_olivercabell-com_a05554a9,Oliver Cabell,olivercabell.com,fashion,footwear,0.91,commercial,
brand_axelarigato-com_dbbe1be7,AXEL ARIGATO,axelarigato.com,fashion,footwear,0.91,commercial,
brand_superga-com_26a190f5,Superga,superga.com,fashion,footwear,0.91,commercial,
brand_keds-com_d19a2b5c,Keds,keds.com,fashion,footwear,0.91,commercial,
brand_pfflyers-com_338fbcca,P.F. Flyers,pfflyers.com,fashion,footwear,0.91,commercial,
brand_karhu-com_18817f8a,Karhu,karhu.com,fashion,footwear,0.91,commercial,
brand_commonprojects-com_a0e9f207,Common Projects,commonprojects.com,fashion,footwear,0.91,commercial,
brand_goldengoose-com_efc58d13,Golden Goose,goldengoose.com,fashion,footwear,0.91,commercial,
brand_premiata-it_28bf2f88,Premiata Ecommerce,premiata.it,fashion,footwear,0.91,commercial,
brand_magnanni-com_81d0c12c,Magnanni,magnanni.com,fashion,footwear,0.91,commercial,
brand_toboot-com_cd492ba4,To Boot New York,toboot.com,fashion,footwear,0.91,commercial,
brand_thursdayboots-com_6e9574e7,Thursday Boot Company,thursdayboots.com,fashion,footwear,0.844,commercial,name_domain_mismatch
brand_taftclothing-com_965554d8,TAFT,taftclothing.com,fashion,footwear,0.91,commercial,
brand_nisolo-com_5ccb0a85,Nisolo,nisolo.com,fashion,footwear,0.91,commercial,
brand_rancourtandcompany-com_056b331d,Rancourt & Co.,rancourtandcompany.com,fashion,footwear,0.844,commercial,name_domain_mismatch
brand_quoddy-com_00294275,Quoddy.com,quoddy.com,fashion,footwear,0.91,commercial,
brand_viberg-com_cb1070d4,VIBERG,viberg.com,fashion,footwear,0.91,commercial,
brand_paraboot-com_a312de2c,Paraboot,paraboot.com,fashion,footwear,0.91,commercial,
brand_velasca-com_37de3a13,Velasca,velasca.com,fashion,footwear,0.91,commercial,
brand_morjas-com_81a54fa9,Morjas,morjas.com,fashion,footwear,0.91,commercial,
brand_myrqvist-com_14740c5e,Myrqvist,myrqvist.com,fashion,footwear,0.91,commercial,
brand_eytys-com_a0ee8a5f,EYTYS,eytys.com,fashion,footwear,0.91,commercial,
brand_yumeyume-eu_72e533ea,YUME YUME Official website,yumeyume.eu,fashion,footwear,0.91,commercial,
brand_camperlab-com_1d582cbc,Camperlab,camperlab.com,fashion,footwear,0.91,commercial,
brand_anta-com_e7eb43e9,ANTA,anta.com,fashion,footwear,0.91,commercial,
brand_361usa-com_fc27f352,361 Degrees,361usa.com,fashion,footwear,0.844,commercial,name_domain_mismatch
brand_relaxofootwear-com_9ac5c342,Relaxo Footwears Limited,relaxofootwear.com,fashion,footwear,0.91,commercial,
brand_paragonfootwear-com_8f2ce37c,Paragon Footwear,paragonfootwear.com,fashion,footwear,0.91,commercial,
brand_redtape-com_bc80fd60,Redtape,redtape.com,fashion,footwear,0.91,commercial,
brand_campusshoes-com_0bc9ba7e,Campus Shoes,campusshoes.com,fashion,footwear,0.91,commercial,
brand_powerlook-in_dd188a0e,Powerlook,powerlook.in,fashion,footwear,0.91,commercial,
brand_converse-com_8f108dba,Converse,converse.com,fashion,footwear,0.908,commercial,
brand_vans-com_d6f986de,Vans,vans.com,fashion,footwear,0.908,commercial,
brand_newbalance-com_548be08e,Newbalance,newbalance.com,fashion,footwear,0.908,commercial,
brand_on-com_7b7f6fdd,On,on.com,fashion,footwear,0.908,commercial,
brand_timberland-com_0622b2bc,Timberland,timberland.com,fashion,footwear,0.908,commercial,
brand_drmartens-com_ecc28675,Drmartens,drmartens.com,fashion,footwear,0.908,commercial,
brand_crocs-com_70342511,Crocs,crocs.com,fashion,footwear,0.908,commercial,
brand_naturalizer-com_0636d38b,Naturalizer,naturalizer.com,fashion,footwear,0.908,commercial,
brand_samedelman-com_c97ba0d4,Samedelman,samedelman.com,fashion,footwear,0.908,commercial,
brand_stuartweitzman-com_fc4f1786,Stuartweitzman,stuartweitzman.com,fashion,footwear,0.908,commercial,
brand_jimmychoo-com_6ed811cf,Jimmychoo,jimmychoo.com,fashion,footwear,0.908,commercial,
brand_manoloblahnik-com_d9e41103,Manoloblahnik,manoloblahnik.com,fashion,footwear,0.908,commercial,
brand_gianvitorossi-com_5e8610b2,Gianvitorossi,gianvitorossi.com,fashion,footwear,0.908,commercial,
brand_rogervivier-com_d2fbb321,Rogervivier,rogervivier.com,fashion,footwear,0.908,commercial,
brand_tods-com_6c6e0a05,Tods,tods.com,fashion,footwear,0.908,commercial,
brand_santonishoes-com_c0d57274,Santonishoes,santonishoes.com,fashion,footwear,0.908,commercial,
brand_trickers-com_1c45269c,Trickers,trickers.com,fashion,footwear,0.908,commercial,
brand_johnlobb-com_e5eb6e79,Johnlobb,johnlobb.com,fashion,footwear,0.908,commercial,
